6100,2800
6000,2800
5900,2800
5800,2800
5700,2800
5600,2800
5500,2800
5400,2800
5300,2800
5200,2800
5100,2800
5000,2800
4900,2800
4800,2800
4700,2800
4600,2800
4500,2800
4400,2800
4300,2800
4200,2800
4100,2800
4000,2800
3900,2800
3800,2800
3700,2800
3600,2800
3500,2800
3400,2800
3300,2800
3200,2800
3100,2800
3000,2800
2900,2800
2800,2800
2700,2800
2600,2800
2500,2800
2400,2800
2300,2800
2200,2800
2100,2800
2000,2800
1900,2800
1800,2800
1700,2800
1600,2800
1500,2800
1400,2800
1300,2800
1200,2800
1100,2800
1000,2800
900,2800
800,2800
700,2800
600,2800
500,2800
400,2800
300,2800
200,2800
100,2800
0,2800
